sensor_id;sensor_type;location;lat;lon;timestamp;pressure;altitude;pressure_sealevel;temperature;humidity
113;BME280;45999;48.808;9.182;2023-12-24T12:13:49;97647.75;;;10.99;100.00
113;BME280;45999;48.808;9.182;2023-12-24T12:16:15;97654.69;;;11.00;100.00
113;BME280;45999;48.808;9.182;2023-12-24T12:18:42;97652.84;;;11.01;100.00
113;BME280;45999;48.808;9.182;2023-12-24T12:21:08;97654.00;;;11.05;100.00
113;BME280;45999;48.808;9.182;2023-12-24T12:23:39;97660.94;;;11.06;100.00
113;BME280;45999;48.808;9.182;2023-12-24T12:26:06;97659.75;;;11.13;100.00
113;BME280;45999;48.808;9.182;2023-12-24T12:28:36;97667.84;;;11.18;100.00
113;BME280;45999;48.808;9.182;2023-12-24T12:31:03;97651.91;;;11.18;100.00
113;BME280;45999;48.808;9.182;2023-12-24T12:33:29;97658.16;;;11.13;100.00
113;BME280;45999;48.808;9.182;2023-12-24T12:35:56;97646.47;;;11.25;100.00
