date,city,pm25,pm10
2015-08-28,munich, , 20
2015-08-28,"potsdam-zentrum,-germany", , 8
2015-08-28,"hannover,-germany",, 10
2015-08-28,"berlin,-germany", , 21
2015-08-28,"sternschanze,-hamburg, germany", 36, 19
2015-08-28,"dresden-bergstraße,-germany", , 20
2015-08-28,"stuttgart-bad-cannstatt, germany", , 11
2015-08-29,munich, , 23
2015-08-29,"dresden-bergstraße,-germany", , 19
2015-08-29,"stuttgart-bad-cannstatt, germany", , 9
2015-08-29,"hannover,-germany",, 12
2015-08-29,"berlin,-germany", , 27
2015-08-29,"potsdam-zentrum,-germany", , 16
2015-08-29,"sternschanze,-hamburg, germany", 43, 23
2015-08-30,munich, , 26
2015-08-30,"hannover,-germany",, 13
2015-08-30,"sternschanze,-hamburg, germany", 61, 30
2015-08-30,"stuttgart-bad-cannstatt, germany", , 16
2015-08-30,"berlin,-germany", , 33
2015-08-30,"dresden-bergstraße,-germany", , 22
2015-08-30,"potsdam-zentrum,-germany", , 18
2015-08-31,"hannover,-germany",, 17
2015-08-31,"dresden-bergstraße,-germany", , 27
2015-08-31,"sternschanze,-hamburg, germany", 70, 21
2015-08-31,"stuttgart-bad-cannstatt, germany", , 21
2015-08-31,munich, , 27
2015-08-31,"berlin,-germany", , 39
2015-08-31,"potsdam-zentrum,-germany", , 25
2015-09-01,munich, , 24
2015-09-01,"berlin,-germany", , 43
2015-09-01,"sternschanze,-hamburg, germany", 51, 10
2015-09-01,"dresden-bergstraße,-germany", , 24
2015-09-01,"hannover,-germany",, 18
2015-09-01,"potsdam-zentrum,-germany", , 21
2015-09-01,"stuttgart-bad-cannstatt, germany", , 26
2015-09-02,"stuttgart-bad-cannstatt, germany", , 12
2015-09-02,"berlin,-germany", , 22
2015-09-02,"potsdam-zentrum,-germany", , 9
2015-09-02,munich, , 26
2015-09-02,"hannover,-germany",, 10
2015-09-02,"dresden-bergstraße,-germany", , 13
2015-09-02,"sternschanze,-hamburg, germany", 19, 11
2015-09-03,munich, , 18
2015-09-03,"stuttgart-bad-cannstatt, germany", , 12
2015-09-03,"potsdam-zentrum,-germany", , 15
2015-09-03,"berlin,-germany", , 32
2015-09-03,"dresden-bergstraße,-germany", , 13
2015-09-03,"sternschanze,-hamburg, germany", 25, 20
2015-09-03,"hannover,-germany",, 12
2015-09-04,munich, , 18
2015-09-04,"potsdam-zentrum,-germany", , 16
2015-09-04,"dresden-bergstraße,-germany", , 13
2015-09-04,"sternschanze,-hamburg, germany", 49, 14
2015-09-04,"stuttgart-bad-cannstatt, germany", , 9
2015-09-04,"berlin,-germany", , 29
2015-09-04,"hannover,-germany",, 11
2015-09-05,"sternschanze,-hamburg, germany", 29, 9
2015-09-05,"hannover,-germany",, 8
2015-09-05,"stuttgart-bad-cannstatt, germany", , 8
2015-09-05,munich, , 12
2015-09-05,"dresden-bergstraße,-germany", , 9
2015-09-05,"potsdam-zentrum,-germany", , 6
2015-09-05,"berlin,-germany", , 17
2015-09-06,"stuttgart-bad-cannstatt, germany", , 7
2015-09-06,munich, , 11
2015-09-06,"dresden-bergstraße,-germany", , 9
2015-09-06,"potsdam-zentrum,-germany", , 4
2015-09-06,"hannover,-germany",, 8
2015-09-06,"sternschanze,-hamburg, germany", 13, 9
2015-09-06,"berlin,-germany", , 15
2015-09-07,"hannover,-germany",, 9
2015-09-07,"dresden-bergstraße,-germany", , 12
2015-09-07,munich, , 13
2015-09-07,"berlin,-germany", , 21
2015-09-07,"potsdam-zentrum,-germany", , 6
2015-09-07,"stuttgart-bad-cannstatt, germany", , 9
2015-09-07,"sternschanze,-hamburg, germany", 17, 12
2015-09-08,"sternschanze,-hamburg, germany", 21, 11
2015-09-08,"potsdam-zentrum,-germany", , 6
2015-09-08,"berlin,-germany", , 21
2015-09-08,"stuttgart-bad-cannstatt, germany", , 12
2015-09-08,"hannover,-germany",, 10
2015-09-08,munich, , 19
2015-09-08,"dresden-bergstraße,-germany", , 19
2015-09-09,"stuttgart-bad-cannstatt, germany", , 10
2015-09-09,"dresden-bergstraße,-germany", , 14
2015-09-09,"hannover,-germany",, 9
2015-09-09,"berlin,-germany", , 14
2015-09-09,munich, , 13
2015-09-09,"sternschanze,-hamburg, germany", 21, 10
2015-09-09,"potsdam-zentrum,-germany", , 4
2015-09-10,"hannover,-germany",, 8
2015-09-10,"dresden-bergstraße,-germany", , 20
2015-09-10,"sternschanze,-hamburg, germany", 25, 16
2015-09-10,"berlin,-germany", , 22
2015-09-10,"potsdam-zentrum,-germany", , 12
2015-09-10,"stuttgart-bad-cannstatt, germany", , 10
2015-09-10,munich, , 16
2015-09-11,"hannover,-germany",, 13
2015-09-11,"dresden-bergstraße,-germany", , 20
2015-09-11,"berlin,-germany", , 31
2015-09-11,"potsdam-zentrum,-germany", , 25
2015-09-11,"sternschanze,-hamburg, germany", 41, 31
2015-09-11,munich, , 21
2015-09-11,"stuttgart-bad-cannstatt, germany", , 17
2015-09-12,munich, , 17
2015-09-12,"stuttgart-bad-cannstatt, germany", , 20
2015-09-12,"dresden-bergstraße,-germany", , 17
2015-09-12,"hannover,-germany",, 28
2015-09-12,"berlin,-germany", , 35
2015-09-12,"potsdam-zentrum,-germany", , 25
2015-09-12,"sternschanze,-hamburg, germany", 71, 24
2015-09-13,"berlin,-germany", , 29
2015-09-13,"hannover,-germany",, 18
2015-09-13,munich, , 17
2015-09-13,"dresden-bergstraße,-germany", , 15
2015-09-13,"potsdam-zentrum,-germany", , 21
2015-09-13,"stuttgart-bad-cannstatt, germany", , 10
2015-09-13,"sternschanze,-hamburg, germany", 65, 22
2015-09-14,"dresden-bergstraße,-germany", , 24
2015-09-14,"berlin,-germany", , 34
2015-09-14,munich, , 16
2015-09-14,"potsdam-zentrum,-germany", , 23
2015-09-14,"stuttgart-bad-cannstatt, germany", , 8
2015-09-14,"hannover,-germany",, 14
2015-09-14,"sternschanze,-hamburg, germany", 58, 11
2015-09-15,munich, , 11
2015-09-15,"sternschanze,-hamburg, germany", 32, 9
2015-09-15,"berlin,-germany", , 18
2015-09-15,"potsdam-zentrum,-germany", , 7
2015-09-15,"dresden-bergstraße,-germany", , 17
2015-09-15,"hannover,-germany",, 8
2015-09-15,"stuttgart-bad-cannstatt, germany", , 5
2015-09-16,"hannover,-germany",, 6
2015-09-16,"sternschanze,-hamburg, germany", 19, 10
2015-09-16,"potsdam-zentrum,-germany", , 9
2015-09-16,"dresden-bergstraße,-germany", , 18
2015-09-16,"berlin,-germany", , 26
2015-09-16,munich, , 14
2015-09-16,"stuttgart-bad-cannstatt, germany", , 9
2015-09-17,"dresden-bergstraße,-germany", , 17
2015-09-17,"sternschanze,-hamburg, germany", 22, 18
2015-09-17,"hannover,-germany",, 5
2015-09-17,munich, , 19
2015-09-17,"potsdam-zentrum,-germany", , 7
2015-09-17,"berlin,-germany", , 23
2015-09-17,"stuttgart-bad-cannstatt, germany", , 9
2015-09-18,"berlin,-germany", , 20
2015-09-18,"potsdam-zentrum,-germany", , 10
2015-09-18,"dresden-bergstraße,-germany", , 16
2015-09-18,"stuttgart-bad-cannstatt, germany", , 6
2015-09-18,"hannover,-germany",, 9
2015-09-18,"sternschanze,-hamburg, germany", 39, 15
2015-09-18,munich, , 16
2015-09-19,"berlin,-germany", , 25
2015-09-19,munich, , 15
2015-09-19,"potsdam-zentrum,-germany", , 10
2015-09-19,"dresden-bergstraße,-germany", , 12
2015-09-19,"stuttgart-bad-cannstatt, germany", , 10
2015-09-19,"hannover,-germany",, 8
2015-09-19,"sternschanze,-hamburg, germany", 38, 10
2015-09-20,"dresden-bergstraße,-germany", , 8
2015-09-20,"stuttgart-bad-cannstatt, germany", , 
2015-09-20,"berlin,-germany", , 18
2015-09-20,"potsdam-zentrum,-germany", , 8
2015-09-20,"sternschanze,-hamburg, germany", 25, 16
2015-09-20,"hannover,-germany",, 8
2015-09-20,munich, , 16
2015-09-21,"hannover,-germany",, 11
2015-09-21,"potsdam-zentrum,-germany", , 13
2015-09-21,"dresden-bergstraße,-germany", , 16
2015-09-21,munich, , 15
2015-09-21,"sternschanze,-hamburg, germany", 37, 24
2015-09-21,"berlin,-germany", , 33
2015-09-21,"stuttgart-bad-cannstatt, germany", , 15
2015-09-22,munich, , 17
2015-09-22,"sternschanze,-hamburg, germany", 57, 20
2015-09-22,"berlin,-germany", , 44
2015-09-22,"stuttgart-bad-cannstatt, germany", , 16
2015-09-22,"potsdam-zentrum,-germany", , 16
2015-09-22,"hannover,-germany",, 11
2015-09-22,"dresden-bergstraße,-germany", , 20
2015-09-23,munich, , 19
2015-09-23,"potsdam-zentrum,-germany", , 9
2015-09-23,"stuttgart-bad-cannstatt, germany", , 6
2015-09-23,"dresden-bergstraße,-germany", , 20
2015-09-23,"sternschanze,-hamburg, germany", 48, 18
2015-09-23,"berlin,-germany", , 25
2015-09-23,"hannover,-germany",, 9
2015-09-24,"potsdam-zentrum,-germany", , 15
2015-09-24,"berlin,-germany", , 26
2015-09-24,"sternschanze,-hamburg, germany", 48, 15
2015-09-24,"stuttgart-bad-cannstatt, germany", , 10
2015-09-24,"hannover,-germany",, 13
2015-09-24,"dresden-bergstraße,-germany", , 23
2015-09-24,munich, , 18
2015-09-25,munich, , 21
2015-09-25,"potsdam-zentrum,-germany", , 13
2015-09-25,"berlin,-germany", , 30
2015-09-25,"stuttgart-bad-cannstatt, germany", , 12
2015-09-25,"hannover,-germany",, 9
2015-09-25,"dresden-bergstraße,-germany", , 24
2015-09-25,"sternschanze,-hamburg, germany", 36, 15
2015-09-26,"hannover,-germany",, 12
2015-09-26,"sternschanze,-hamburg, germany", 29, 11
2015-09-26,"dresden-bergstraße,-germany", , 20
2015-09-26,munich, , 22
2015-09-26,"berlin,-germany", , 28
2015-09-26,"stuttgart-bad-cannstatt, germany", , 16
2015-09-26,"potsdam-zentrum,-germany", , 12
2015-09-27,"potsdam-zentrum,-germany", , 8
2015-09-27,munich, , 18
2015-09-27,"dresden-bergstraße,-germany", , 17
2015-09-27,"sternschanze,-hamburg, germany", 22, 12
2015-09-27,"hannover,-germany",, 10
2015-09-27,"stuttgart-bad-cannstatt, germany", , 14
2015-09-27,"berlin,-germany", , 22
2015-09-28,munich, , 12
2015-09-28,"dresden-bergstraße,-germany", , 24
2015-09-28,"berlin,-germany", , 32
2015-09-28,"potsdam-zentrum,-germany", , 8
2015-09-28,"stuttgart-bad-cannstatt, germany", , 10
2015-09-28,"sternschanze,-hamburg, germany", 25, 14
2015-09-28,"hannover,-germany",, 11
2015-09-29,"dresden-bergstraße,-germany", , 24
2015-09-29,munich, , 15
2015-09-29,"hannover,-germany",, 9
2015-09-29,"sternschanze,-hamburg, germany", 32, 11
2015-09-29,"berlin,-germany", , 19
2015-09-29,"stuttgart-bad-cannstatt, germany", , 10
2015-09-29,"potsdam-zentrum,-germany", , 10
2015-09-30,"potsdam-zentrum,-germany", , 12
2015-09-30,"stuttgart-bad-cannstatt, germany", , 11
2015-09-30,munich, , 16
2015-09-30,"dresden-bergstraße,-germany", , 30
2015-09-30,"sternschanze,-hamburg, germany", 27, 17
2015-09-30,"berlin,-germany", , 25
2015-09-30,"hannover,-germany",, 15
2015-10-01,"berlin,-germany", , 42
2015-10-01,"potsdam-zentrum,-germany", , 25
2015-10-01,"dresden-bergstraße,-germany", , 31
2015-10-01,munich, , 16
2015-10-01,"sternschanze,-hamburg, germany", 45, 24
2015-10-01,"stuttgart-bad-cannstatt, germany", , 15
2015-10-01,"hannover,-germany",, 12
2015-10-02,"hannover,-germany",, 18
2015-10-02,"berlin,-germany", , 57
2015-10-02,"potsdam-zentrum,-germany", , 24
2015-10-02,"sternschanze,-hamburg, germany", 51, 22
2015-10-02,"stuttgart-bad-cannstatt, germany", , 18
2015-10-02,munich, , 20
2015-10-02,"dresden-bergstraße,-germany", , 30
2015-10-03,"dresden-bergstraße,-germany", , 27
2015-10-03,"stuttgart-bad-cannstatt, germany", , 20
2015-10-03,"sternschanze,-hamburg, germany", 60, 37
2015-10-03,"potsdam-zentrum,-germany", , 31
2015-10-03,"berlin,-germany", , 46
2015-10-03,munich, , 28
2015-10-03,"hannover,-germany",, 21
2015-10-04,munich, , 31
2015-10-04,"potsdam-zentrum,-germany", , 35
2015-10-04,"berlin,-germany", , 52
2015-10-04,"hannover,-germany",, 32
2015-10-04,"sternschanze,-hamburg, germany", 86, 53
2015-10-04,"stuttgart-bad-cannstatt, germany", , 25
2015-10-04,"dresden-bergstraße,-germany", , 29
2015-10-05,"sternschanze,-hamburg, germany", 99, 46
2015-10-05,"stuttgart-bad-cannstatt, germany", , 13
2015-10-05,"hannover,-germany",, 34
2015-10-05,"berlin,-germany", , 58
2015-10-05,"dresden-bergstraße,-germany", , 35
2015-10-05,munich, , 16
2015-10-05,"potsdam-zentrum,-germany", , 47
2015-10-06,"stuttgart-bad-cannstatt, germany", , 13
2015-10-06,"potsdam-zentrum,-germany", , 51
2015-10-06,"sternschanze,-hamburg, germany", 88, 48
2015-10-06,"dresden-bergstraße,-germany", , 31
2015-10-06,"berlin,-germany", , 55
2015-10-06,munich, , 17
2015-10-06,"hannover,-germany",, 20
2015-10-07,munich, , 19
2015-10-07,"dresden-bergstraße,-germany", , 22
2015-10-07,"potsdam-zentrum,-germany", , 46
2015-10-07,"hannover,-germany",, 17
2015-10-07,"berlin,-germany", , 54
2015-10-07,"stuttgart-bad-cannstatt, germany", , 8
2015-10-07,"sternschanze,-hamburg, germany", 102, 37
2015-10-08,munich, , 22
2015-10-08,"hannover,-germany",, 14
2015-10-08,"sternschanze,-hamburg, germany", 80, 20
2015-10-08,"potsdam-zentrum,-germany", , 19
2015-10-08,"dresden-bergstraße,-germany", , 14
2015-10-08,"stuttgart-bad-cannstatt, germany", , 8
2015-10-08,"berlin,-germany", , 28
2015-10-09,"potsdam-zentrum,-germany", , 35
2015-10-09,"sternschanze,-hamburg, germany", 53, 21
2015-10-09,"hannover,-germany",, 12
2015-10-09,"dresden-bergstraße,-germany", , 37
2015-10-09,"berlin,-germany", , 41
2015-10-09,"stuttgart-bad-cannstatt, germany", , 14
2015-10-09,munich, , 23
2015-10-10,"stuttgart-bad-cannstatt, germany", , 18
2015-10-10,"hannover,-germany",, 23
2015-10-10,"potsdam-zentrum,-germany", , 24
2015-10-10,"dresden-bergstraße,-germany", , 35
2015-10-10,"berlin,-germany", , 34
2015-10-10,"sternschanze,-hamburg, germany", 55, 15
2015-10-10,munich, , 26
2015-10-11,"sternschanze,-hamburg, germany", 44, 13
2015-10-11,"berlin,-germany", , 28
2015-10-11,"dresden-bergstraße,-germany", , 30
2015-10-11,"potsdam-zentrum,-germany", , 20
2015-10-11,"hannover,-germany",, 18
2015-10-11,munich, , 26
2015-10-11,"stuttgart-bad-cannstatt, germany", , 31
2015-10-12,munich, , 25
2015-10-12,"berlin,-germany", , 33
2015-10-12,"dresden-bergstraße,-germany", , 40
2015-10-12,"hannover,-germany",, 16
2015-10-12,"sternschanze,-hamburg, germany", 37, 23
2015-10-12,"stuttgart-bad-cannstatt, germany", , 27
2015-10-12,"potsdam-zentrum,-germany", , 26
2015-10-13,"berlin,-germany", , 32
2015-10-13,munich, , 32
2015-10-13,"hannover,-germany",, 22
2015-10-13,"potsdam-zentrum,-germany", , 25
2015-10-13,"dresden-bergstraße,-germany", , 38
2015-10-13,"stuttgart-bad-cannstatt, germany", , 38
2015-10-13,"sternschanze,-hamburg, germany", 65, 28
2015-10-14,"sternschanze,-hamburg, germany", 70, 32
2015-10-14,"dresden-bergstraße,-germany", , 28
2015-10-14,"stuttgart-bad-cannstatt, germany", , 37
2015-10-14,"berlin,-germany", , 35
2015-10-14,munich, , 32
2015-10-14,"hannover,-germany",, 19
2015-10-14,"potsdam-zentrum,-germany", , 27
2015-10-15,munich, , 23
2015-10-15,"stuttgart-bad-cannstatt, germany", , 26
2015-10-15,"hannover,-germany",, 16
2015-10-15,"sternschanze,-hamburg, germany", 81, 35
2015-10-15,"berlin,-germany", , 44
2015-10-15,"dresden-bergstraße,-germany", , 26
2015-10-15,"potsdam-zentrum,-germany", , 39
2015-10-16,"berlin,-germany", , 37
2015-10-16,"sternschanze,-hamburg, germany", 87, 29
2015-10-16,"potsdam-zentrum,-germany", , 19
2015-10-16,munich, , 24
2015-10-16,"stuttgart-bad-cannstatt, germany", , 22
2015-10-16,"dresden-bergstraße,-germany", , 21
2015-10-16,"hannover,-germany",, 18
2015-10-17,"berlin,-germany", , 30
2015-10-17,"potsdam-zentrum,-germany", , 18
2015-10-17,"hannover,-germany",, 14
2015-10-17,"stuttgart-bad-cannstatt, germany", , 29
2015-10-17,"dresden-bergstraße,-germany", , 20
2015-10-17,munich, , 18
2015-10-17,"sternschanze,-hamburg, germany", 73, 22
2015-10-18,"hannover,-germany",, 14
2015-10-18,"berlin,-germany", , 25
2015-10-18,munich, , 22
2015-10-18,"potsdam-zentrum,-germany", , 19
2015-10-18,"dresden-bergstraße,-germany", , 21
2015-10-18,"stuttgart-bad-cannstatt, germany", , 35
2015-10-18,"sternschanze,-hamburg, germany", 57, 23
2015-10-19,munich, , 25
2015-10-19,"sternschanze,-hamburg, germany", 62, 23
2015-10-19,"stuttgart-bad-cannstatt, germany", , 32
2015-10-19,"potsdam-zentrum,-germany", , 14
2015-10-19,"berlin,-germany", , 29
2015-10-19,"dresden-bergstraße,-germany", , 30
2015-10-19,"hannover,-germany",, 19
2015-10-20,"potsdam-zentrum,-germany", , 16
2015-10-20,"stuttgart-bad-cannstatt, germany", , 31
2015-10-20,munich, , 27
2015-10-20,"berlin,-germany", , 26
2015-10-20,"dresden-bergstraße,-germany", , 22
2015-10-20,"hannover,-germany",, 24
2015-10-20,"sternschanze,-hamburg, germany", 59, 19
2015-10-21,"stuttgart-bad-cannstatt, germany", , 29
2015-10-21,"dresden-bergstraße,-germany", , 28
2015-10-21,munich, , 33
2015-10-21,"berlin,-germany", , 28
2015-10-21,"potsdam-zentrum,-germany", , 22
2015-10-21,"hannover,-germany",, 25
2015-10-21,"sternschanze,-hamburg, germany", 51, 24
2015-10-22,"hannover,-germany",, 13
2015-10-22,"berlin,-germany", , 34
2015-10-22,"potsdam-zentrum,-germany", , 21
2015-10-22,"stuttgart-bad-cannstatt, germany", , 29
2015-10-22,"dresden-bergstraße,-germany", , 24
2015-10-22,munich, , 28
2015-10-22,"sternschanze,-hamburg, germany", 56, 17
2015-10-23,"stuttgart-bad-cannstatt, germany", , 16
2015-10-23,"sternschanze,-hamburg, germany", 27, 26
2015-10-23,"berlin,-germany", , 34
2015-10-23,"potsdam-zentrum,-germany", , 16
2015-10-23,"hannover,-germany",, 10
2015-10-23,munich, , 27
2015-10-23,"dresden-bergstraße,-germany", , 25
2015-10-24,"stuttgart-bad-cannstatt, germany", , 17
2015-10-24,"sternschanze,-hamburg, germany", 48, 25
2015-10-24,"berlin,-germany", , 41
2015-10-24,"dresden-bergstraße,-germany", , 25
2015-10-24,munich, , 17
2015-10-24,"hannover,-germany",, 18
2015-10-24,"potsdam-zentrum,-germany", , 24
2015-10-25,"potsdam-zentrum,-germany", , 21
2015-10-25,munich, , 17
2015-10-25,"hannover,-germany",, 17
2015-10-25,"berlin,-germany", , 34
2015-10-25,"stuttgart-bad-cannstatt, germany", , 21
2015-10-25,"sternschanze,-hamburg, germany", 58, 15
2015-10-25,"dresden-bergstraße,-germany", , 22
2015-10-26,"dresden-bergstraße,-germany", , 23
2015-10-26,"stuttgart-bad-cannstatt, germany", , 26
2015-10-26,"hannover,-germany",, 12
2015-10-26,"sternschanze,-hamburg, germany", 29, 22
2015-10-26,"berlin,-germany", , 34
2015-10-26,"potsdam-zentrum,-germany", , 16
2015-10-26,munich, , 27
2015-10-27,"hannover,-germany",, 21
2015-10-27,"potsdam-zentrum,-germany", , 29
2015-10-27,"dresden-bergstraße,-germany", , 25
2015-10-27,munich, , 33
2015-10-27,"stuttgart-bad-cannstatt, germany", , 31
2015-10-27,"berlin,-germany", , 41
2015-10-27,"sternschanze,-hamburg, germany", 51, 46
2015-10-28,"stuttgart-bad-cannstatt, germany", , 25
2015-10-28,"potsdam-zentrum,-germany", , 41
2015-10-28,"hannover,-germany",, 26
2015-10-28,munich, , 29
2015-10-28,"berlin,-germany", , 53
2015-10-28,"sternschanze,-hamburg, germany", 97, 55
2015-10-28,"dresden-bergstraße,-germany", , 32
2015-10-29,"berlin,-germany", , 57
2015-10-29,munich, , 31
2015-10-29,"dresden-bergstraße,-germany", , 43
2015-10-29,"hannover,-germany",, 32
2015-10-29,"potsdam-zentrum,-germany", , 43
2015-10-29,"sternschanze,-hamburg, germany", 117, 56
2015-10-29,"stuttgart-bad-cannstatt, germany", , 29
2015-10-30,"stuttgart-bad-cannstatt, germany", , 22
2015-10-30,munich, , 35
2015-10-30,"berlin,-germany", , 55
2015-10-30,"dresden-bergstraße,-germany", , 46
2015-10-30,"potsdam-zentrum,-germany", , 35
2015-10-30,"hannover,-germany",, 30
2015-10-30,"sternschanze,-hamburg, germany", 117, 49
2015-10-31,"sternschanze,-hamburg, germany", 110, 44
2015-10-31,"dresden-bergstraße,-germany", , 24
2015-10-31,munich, , 33
2015-10-31,"stuttgart-bad-cannstatt, germany", , 26
2015-10-31,"potsdam-zentrum,-germany", , 44
2015-10-31,"berlin,-germany", , 63
2015-11-01,munich, , 32
2015-11-01,"berlin,-germany", , 50
2015-11-01,"stuttgart-bad-cannstatt, germany", , 22
2015-11-01,"sternschanze,-hamburg, germany", 99, 44
2015-11-01,"dresden-bergstraße,-germany", , 22
2015-11-01,"potsdam-zentrum,-germany", , 31
2015-11-02,"berlin,-germany", , 55
2015-11-02,"sternschanze,-hamburg, germany", 65, 31
2015-11-02,"potsdam-zentrum,-germany", , 36
2015-11-02,"stuttgart-bad-cannstatt, germany", , 38
2015-11-02,"hannover,-germany",, 22
2015-11-02,"dresden-bergstraße,-germany", , 30
2015-11-02,munich, , 29
2015-11-03,"dresden-bergstraße,-germany", , 46
2015-11-03,"potsdam-zentrum,-germany", , 40
2015-11-03,"stuttgart-bad-cannstatt, germany", , 46
2015-11-03,"sternschanze,-hamburg, germany", 72, 34
2015-11-03,"berlin,-germany", , 55
2015-11-03,munich, , 34
2015-11-03,"hannover,-germany",, 25
2015-11-04,"hannover,-germany",, 21
2015-11-04,"potsdam-zentrum,-germany", , 38
2015-11-04,munich, , 36
2015-11-04,"dresden-bergstraße,-germany", , 56
2015-11-04,"sternschanze,-hamburg, germany", 74, 33
2015-11-04,"stuttgart-bad-cannstatt, germany", , 33
2015-11-04,"berlin,-germany", , 62
2015-11-05,"sternschanze,-hamburg, germany", 75, 31
2015-11-05,"dresden-bergstraße,-germany", , 50
2015-11-05,"berlin,-germany", , 59
2015-11-05,"potsdam-zentrum,-germany", , 40
2015-11-05,"hannover,-germany",, 14
2015-11-05,"stuttgart-bad-cannstatt, germany", , 31
2015-11-05,munich, , 27
2015-11-06,"stuttgart-bad-cannstatt, germany", , 30
2015-11-06,"hannover,-germany",, 16
2015-11-06,munich, , 28
2015-11-06,"berlin,-germany", , 53
